Authors,Title,Link,Affiliations,Authors with affiliations
"Kono M., Harada S., Nozaki T., Hashimoto Y., Murata S.-I., Gröger H., Kuroda Y., Yamada K.-I., Takasu K., Hamada Y., Nemoto T.","Asymmetric Formal Synthesis of (+)-Catharanthine via Desymmetrization of Isoquinuclidine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065575518&doi=10.1021%2facs.orglett.9b01198&partnerID=40&md5=4e7c9cf28bd2cf3d79f0bac35165b2d0","Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Department of Organic Chemistry i, Faculty of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Graduate School of Pharmaceutical Sciences, Kyoto University, Yoshida, Sakyo-ku, Kyoto, 606-8501, Japan; Graduate School of Pharmaceutical Sciences, Tokushima University, Shomachi, Tokushima, 770-8505, Japan; Molecular Chirality Research Center, Chiba University, 1-33, Yayoi-cho, Inage-ku, Chiba, 263-8522, Japan","Kono, M., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Harada, S., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Nozaki, T., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Hashimoto, Y., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Murata, S.-I., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Gröger, H., Department of Organic Chemistry i, Faculty of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Kuroda, Y., Graduate School of Pharmaceutical Sciences, Kyoto University, Yoshida, Sakyo-ku, Kyoto, 606-8501, Japan; Yamada, K.-I., Graduate School of Pharmaceutical Sciences, Tokushima University, Shomachi, Tokushima, 770-8505, Japan; Takasu, K., Graduate School of Pharmaceutical Sciences, Kyoto University, Yoshida, Sakyo-ku, Kyoto, 606-8501, Japan; Hamada, Y., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan; Nemoto, T., Graduate School of Pharmaceutical Sciences, Chiba University, 1-8-1, Inohana, Chuo-ku, Chiba, 260-8675, Japan, Molecular Chirality Research Center, Chiba University, 1-33, Yayoi-cho, Inage-ku, Chiba, 263-8522, Japan"
"Ferrari G.","On a class of singular stochastic control problems for reflected diffusions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059742896&doi=10.1016%2fj.jmaa.2019.01.004&partnerID=40&md5=8f4286d4f13e188d2a1f3f4c57a5402d","Center for Mathematical Economics (IMW), Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany","Ferrari, G., Center for Mathematical Economics (IMW), Bielefeld University, Universitätsstrasse 25, Bielefeld, 33615, Germany"
"Hattab G., Nattkemper T.W.","SeeVis - 3D space-time cube rendering for visualization of microfluidics image data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066060741&doi=10.1093%2fbioinformatics%2fbty889&partnerID=40&md5=4abb2cc358c678af467f9ac3b90f9ff0","International Research Training Group 'Computational Methods for the Analysis, Diversity and Dynamics of Genomes', Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany; Biodata Mining Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany","Hattab, G., International Research Training Group 'Computational Methods for the Analysis, Diversity and Dynamics of Genomes', Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany, Biodata Mining Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany; Nattkemper, T.W., Biodata Mining Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany"
"Hajkarim F., Schaffner-Bielich J., Wystub S., Wygas M.M.","Effects of the QCD equation of state and lepton asymmetry on primordial gravitational waves","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066443790&doi=10.1103%2fPhysRevD.99.103527&partnerID=40&md5=3dc301eb02ee2c8406e9e0969746a300","Institut für Theoretische Physik, Goethe Universität, Max von Laue Strasse 1, Frankfurt am Main, D-60438, Germany; Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany","Hajkarim, F., Institut für Theoretische Physik, Goethe Universität, Max von Laue Strasse 1, Frankfurt am Main, D-60438, Germany; Schaffner-Bielich, J., Institut für Theoretische Physik, Goethe Universität, Max von Laue Strasse 1, Frankfurt am Main, D-60438, Germany; Wystub, S., Institut für Theoretische Physik, Goethe Universität, Max von Laue Strasse 1, Frankfurt am Main, D-60438, Germany; Wygas, M.M., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany"
"Nishiuchi T., Ito R., Takada A., Yasuda Y., Nagata T., Stratmann E., Kubo T.","Anthracene-Attached Persistent Tricyclic Aromatic Hydrocarbon Radicals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060679857&doi=10.1002%2fasia.201801806&partnerID=40&md5=4ca4f62b78e16bab16b46b2c2fc69d8e","Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan; Department of Applied Chemistry, Graduate School of Engineering, Osaka University, 2-1 Yamadaoka, Suita, Osaka  565-0871, Japan; Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Nishiuchi, T., Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan; Ito, R., Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan; Takada, A., Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan; Yasuda, Y., Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan; Nagata, T., Department of Applied Chemistry, Graduate School of Engineering, Osaka University, 2-1 Yamadaoka, Suita, Osaka  565-0871, Japan; Stratmann, E., Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany; Kubo, T., Department of Chemistry, Graduate School of Science, Osaka University, 1-1 Machikaneyama, Toyonaka, Osaka  560-0043, Japan"
"von Glischinski M., von Brachel R., Hirschfeld G.","How depressed is “depressed”? A systematic review and diagnostic meta-analysis of optimal cut points for the Beck Depression Inventory revised (BDI-II)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056812839&doi=10.1007%2fs11136-018-2050-x&partnerID=40&md5=47a31486eabc53ba0173a173ca4e5e45","Universität Witten Herdecke, Witten, Germany; Mental Health Research & Treatment Center, Ruhr-Universität Bochum, Bochum, Germany; Faculty of Business Management and Health, Bielefeld University of Applied Sciences, Bielefeld, Germany","von Glischinski, M., Universität Witten Herdecke, Witten, Germany; von Brachel, R., Mental Health Research & Treatment Center, Ruhr-Universität Bochum, Bochum, Germany; Hirschfeld, G., Faculty of Business Management and Health, Bielefeld University of Applied Sciences, Bielefeld, Germany"
"Zhao B., Manthe U.","Counter-propagating wave packets in the quantum transition state approach to reactive scattering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065642378&doi=10.1063%2f1.5097997&partnerID=40&md5=98fd56ebdda09fcd8f9f3728be0dae57","Theoretische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, D-33615, Germany","Zhao, B., Theoretische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, D-33615, Germany; Manthe, U., Theoretische Chemie, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, D-33615, Germany"
"Shah A., Hoffman J.I., Schielzeth H.","Transcriptome assembly for a colour-polymorphic grasshopper (Gomphocerus sibiricus) with a very large genome size","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065725121&doi=10.1186%2fs12864-019-5756-4&partnerID=40&md5=598f08f97ef9a2a93ac0c30c376582e5","Institute of Ecology and Evolution, Friedrich Schiller University Jena, Dornburger Str. 159, Jena, 07743, Germany; Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Bielefeld, 33615, Germany","Shah, A., Institute of Ecology and Evolution, Friedrich Schiller University Jena, Dornburger Str. 159, Jena, 07743, Germany, Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Bielefeld, 33615, Germany; Hoffman, J.I., Department of Animal Behaviour, Bielefeld University, Morgenbreede 45, Bielefeld, 33615, Germany; Schielzeth, H., Institute of Ecology and Evolution, Friedrich Schiller University Jena, Dornburger Str. 159, Jena, 07743, Germany"
"Karg M., Pich A., Hellweg T., Hoare T., Lyon L.A., Crassous J.J., Suzuki D., Gumerov R.A., Schneider S., Potemkin I.I., Richtering W.","Nanogels and Microgels: From Model Colloids to Applications, Recent Developments, and Future Trends","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065701073&doi=10.1021%2facs.langmuir.8b04304&partnerID=40&md5=e524ee30d3003785e24ba074636c93e8","Physical Chemistry i, Heinrich-Heine-University Duesseldorf, Duesseldorf, 40204, Germany; DWI-Leibnitz-Institute for Interactive Materials E.V., Aachen, 52056, Germany; Functional and Interactive Polymers, Institute for Technical and Macromolecular Chemistry, RWTH Aachen University, Aachen, 52056, Germany; Physical and Biophysical Chemistry, Bielefeld University, Bielefeld, 33615, Germany; Department of Chemical Engineering, McMaster University, Hamilton, ON  L8S 4L8, Canada; Schmid College of Science and Technology, Chapman University, Orange, CA  92866, United States; Institute of Physical Chemistry, RWTH Aachen University, Aachen, 52056, Germany; Graduate School of Textile Science and Technology, Shinshu University, 3-15-1 Tokida, Ueda, 386-8567, Japan; Institute for Fiber Engineering, Interdisciplinary Cluster for Cutting Edge Research, Shinshu University, 3-15-1 Tokida, Ueda, 386-8567, Japan; Physics Department, Lomonosov Moscow State University, Moscow, 119991, Russian Federation; National Research South Ural State University, Chelyabinsk, 454080, Russian Federation","Karg, M., Physical Chemistry i, Heinrich-Heine-University Duesseldorf, Duesseldorf, 40204, Germany; Pich, A., DWI-Leibnitz-Institute for Interactive Materials E.V., Aachen, 52056, Germany, Functional and Interactive Polymers, Institute for Technical and Macromolecular Chemistry, RWTH Aachen University, Aachen, 52056, Germany; Hellweg, T., Physical and Biophysical Chemistry, Bielefeld University, Bielefeld, 33615, Germany; Hoare, T., Department of Chemical Engineering, McMaster University, Hamilton, ON  L8S 4L8, Canada; Lyon, L.A., Schmid College of Science and Technology, Chapman University, Orange, CA  92866, United States; Crassous, J.J., Institute of Physical Chemistry, RWTH Aachen University, Aachen, 52056, Germany; Suzuki, D., Graduate School of Textile Science and Technology, Shinshu University, 3-15-1 Tokida, Ueda, 386-8567, Japan, Institute for Fiber Engineering, Interdisciplinary Cluster for Cutting Edge Research, Shinshu University, 3-15-1 Tokida, Ueda, 386-8567, Japan; Gumerov, R.A., DWI-Leibnitz-Institute for Interactive Materials E.V., Aachen, 52056, Germany, Physics Department, Lomonosov Moscow State University, Moscow, 119991, Russian Federation; Schneider, S., Institute of Physical Chemistry, RWTH Aachen University, Aachen, 52056, Germany; Potemkin, I.I., DWI-Leibnitz-Institute for Interactive Materials E.V., Aachen, 52056, Germany, Physics Department, Lomonosov Moscow State University, Moscow, 119991, Russian Federation, National Research South Ural State University, Chelyabinsk, 454080, Russian Federation; Richtering, W., Institute of Physical Chemistry, RWTH Aachen University, Aachen, 52056, Germany"
"Kieburg M., Mielke A., Splittorff K.","Universal broadening of zero modes: A general framework and identification","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065837020&doi=10.1103%2fPhysRevE.99.052112&partnerID=40&md5=5a61ddd5b6b07e9662b177ece971e14b","Faculty of Physics, Bielefeld University, P. O. Box 100131, Bielefeld, D-33501, Germany; Niels Bohr Institute, University of Copenhagen, Blegdamsvej 17, Copenhagen, 2100, Denmark","Kieburg, M., Faculty of Physics, Bielefeld University, P. O. Box 100131, Bielefeld, D-33501, Germany; Mielke, A., Faculty of Physics, Bielefeld University, P. O. Box 100131, Bielefeld, D-33501, Germany; Splittorff, K., Niels Bohr Institute, University of Copenhagen, Blegdamsvej 17, Copenhagen, 2100, Denmark"
"Schlimm A., Löw R., Rusch T., Röhricht F., Strunskus T., Tellkamp T., Sönnichsen F., Manthe U., Magnussen O., Tuczek F., Herges R.","Long-Distance Rate Acceleration by Bulk Gold","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064507381&doi=10.1002%2fanie.201814342&partnerID=40&md5=2c524e161a0c56993af36f8849a44824","Christian Albrechts University Kiel, Institute of Inorganic Chemistry, Max-Eyth-Str. 2, Kiel, 24118, Germany; Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany; Christian Albrechts University Kiel, Institute of Experimental and Applied Physics, Leibnizstr. 19, Kiel, 24118, Germany; Christian Albrechts University Kiel, Institute for Materials Science, Kaiserstr. 2, Kiel, 24143, Germany; University of Bielefeld, Institute of Theoretical Chemistry, Universitätsstr. 25, Bielefeld, 33501, Germany","Schlimm, A., Christian Albrechts University Kiel, Institute of Inorganic Chemistry, Max-Eyth-Str. 2, Kiel, 24118, Germany; Löw, R., Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany; Rusch, T., Christian Albrechts University Kiel, Institute of Experimental and Applied Physics, Leibnizstr. 19, Kiel, 24118, Germany; Röhricht, F., Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany; Strunskus, T., Christian Albrechts University Kiel, Institute for Materials Science, Kaiserstr. 2, Kiel, 24143, Germany; Tellkamp, T., Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany; Sönnichsen, F., Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany; Manthe, U., University of Bielefeld, Institute of Theoretical Chemistry, Universitätsstr. 25, Bielefeld, 33501, Germany; Magnussen, O., Christian Albrechts University Kiel, Institute of Experimental and Applied Physics, Leibnizstr. 19, Kiel, 24118, Germany; Tuczek, F., Christian Albrechts University Kiel, Institute of Inorganic Chemistry, Max-Eyth-Str. 2, Kiel, 24118, Germany; Herges, R., Christian Albrechts University Kiel, Institute of Organic Chemistry, Otto-Hahn-Platz 4, Kiel, 24118, Germany"
"Andronic A., Braun-Munzinger P., Friman B., Lo P.M., Redlich K., Stachel J.","The thermal proton yield anomaly in Pb-Pb collisions at the LHC and its resolution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063994882&doi=10.1016%2fj.physletb.2019.03.052&partnerID=40&md5=4228c79b11e9441d6326fd6b2848ce1e","Institut für Kernphysik, Universität Münster, Münster, D-48149, Germany; Extreme Matter Institute EMMI, GSI-Helmholtzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany; Physikalisches Institut der Universität Heidelberg, Heidelberg, D-69120, Germany; Institute of Particle Physics, Key Laboratory of Quark and Lepton Physics (MOE), Central China Normal University, Wuhan, 430079, China; GSI, Helmholzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany; Institute of Theoretical Physics, University of Wroclaw, Wrocław, PL-50204, Poland; Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany","Andronic, A., Institut für Kernphysik, Universität Münster, Münster, D-48149, Germany; Braun-Munzinger, P., Extreme Matter Institute EMMI, GSI-Helmholtzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany, Physikalisches Institut der Universität Heidelberg, Heidelberg, D-69120, Germany, Institute of Particle Physics, Key Laboratory of Quark and Lepton Physics (MOE), Central China Normal University, Wuhan, 430079, China; Friman, B., GSI, Helmholzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany; Lo, P.M., Institute of Theoretical Physics, University of Wroclaw, Wrocław, PL-50204, Poland; Redlich, K., Extreme Matter Institute EMMI, GSI-Helmholtzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany, Institute of Theoretical Physics, University of Wroclaw, Wrocław, PL-50204, Poland, Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Stachel, J., Extreme Matter Institute EMMI, GSI-Helmholtzzentrum für Schwerionenforschung, Darmstadt, D-64291, Germany, Physikalisches Institut der Universität Heidelberg, Heidelberg, D-69120, Germany"
"McCalman P., Stähler F., Willmann G.","Contingent trade policy and economic efficiency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062152464&doi=10.1007%2fs10290-019-00343-4&partnerID=40&md5=66e9263731fe8644cd7d0c2bfad29181","Department of Economics, University of MelbourneVIC  3010, Australia; School of Business and Economics, University of Tübingen, Mohlstr. 36 (V4), Tübingen, 72074, Germany; University of Adelaide, Adelaide, Australia; CESifo, Munich, Germany; Department of Economics, University of Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; IfW Kiel, Kiel, Germany","McCalman, P., Department of Economics, University of MelbourneVIC  3010, Australia; Stähler, F., School of Business and Economics, University of Tübingen, Mohlstr. 36 (V4), Tübingen, 72074, Germany, University of Adelaide, Adelaide, Australia, CESifo, Munich, Germany; Willmann, G., Department of Economics, University of Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany, IfW Kiel, Kiel, Germany"
