Authors,Title,Link,Affiliations,Authors with affiliations
"Marquardt L., Krämer A., Fischer F., Prüfer-Krämer L.","Health status and disease burden of unaccompanied asylum-seeking adolescents in Bielefeld, Germany: cross-sectional pilot study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983187995&doi=10.1111%2ftmi.12649&partnerID=40&md5=01a98553f327743c124977021058eaea","Department of Public Health Medicine, School of Public Health, University of Bielefeld, Bielefeld, Germany; Travel Clinic, Bielefeld, Germany","Marquardt, L., Department of Public Health Medicine, School of Public Health, University of Bielefeld, Bielefeld, Germany; Krämer, A., Department of Public Health Medicine, School of Public Health, University of Bielefeld, Bielefeld, Germany; Fischer, F., Department of Public Health Medicine, School of Public Health, University of Bielefeld, Bielefeld, Germany; Prüfer-Krämer, L., Travel Clinic, Bielefeld, Germany"
"Brodehl A., Dieding M., Biere N., Unger A., Klauke B., Walhorn V., Gummert J., Schulz U., Linke W.A., Gerull B., Vorgert M., Anselmetti D., Milting H.","Functional characterization of the novel DES mutation p.L136P associated with dilated cardiomyopathy reveals a dominant filament assembly defect","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954338993&doi=10.1016%2fj.yjmcc.2015.12.015&partnerID=40&md5=f282f20935ba1c395b6c624a039b27a5","Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany; Libin Cardiovascular Institute of Alberta, Department of Cardiac Sciences, University of Calgary, 3280 Hospital Drive NW, Calgary, AB  T2N4Z6, Canada; Experimental Biophysics and Applied Nanoscience, Faculty of Physics and Bielefeld Institute for Biophysics and Nanoscience (BINAS), Bielefeld University, Bielefeld, D-33615, Germany; Department of Cardiovascular Physiology, Ruhr University Bochum, Bochum, D-44780, Germany; Neurologische Klinik und Poliklinik, Universitätsklinikum Bergmannsheil, Buerkle-de-la-Camp-Platz 1, Bochum, D-44789, Germany","Brodehl, A., Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany, Libin Cardiovascular Institute of Alberta, Department of Cardiac Sciences, University of Calgary, 3280 Hospital Drive NW, Calgary, AB  T2N4Z6, Canada; Dieding, M., Experimental Biophysics and Applied Nanoscience, Faculty of Physics and Bielefeld Institute for Biophysics and Nanoscience (BINAS), Bielefeld University, Bielefeld, D-33615, Germany; Biere, N., Experimental Biophysics and Applied Nanoscience, Faculty of Physics and Bielefeld Institute for Biophysics and Nanoscience (BINAS), Bielefeld University, Bielefeld, D-33615, Germany; Unger, A., Department of Cardiovascular Physiology, Ruhr University Bochum, Bochum, D-44780, Germany; Klauke, B., Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany; Walhorn, V., Experimental Biophysics and Applied Nanoscience, Faculty of Physics and Bielefeld Institute for Biophysics and Nanoscience (BINAS), Bielefeld University, Bielefeld, D-33615, Germany; Gummert, J., Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany; Schulz, U., Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany; Linke, W.A., Department of Cardiovascular Physiology, Ruhr University Bochum, Bochum, D-44780, Germany; Gerull, B., Libin Cardiovascular Institute of Alberta, Department of Cardiac Sciences, University of Calgary, 3280 Hospital Drive NW, Calgary, AB  T2N4Z6, Canada; Vorgert, M., Neurologische Klinik und Poliklinik, Universitätsklinikum Bergmannsheil, Buerkle-de-la-Camp-Platz 1, Bochum, D-44789, Germany; Anselmetti, D., Experimental Biophysics and Applied Nanoscience, Faculty of Physics and Bielefeld Institute for Biophysics and Nanoscience (BINAS), Bielefeld University, Bielefeld, D-33615, Germany; Milting, H., Erich and Hanna Klessmann Institute for Cardiovascular Research and Development (EHKI), Heart and Diabetes Center NRW, Ruhr University Bochum, Bad Oeynhausen, D-32545, Germany"
"Collauto A., Feintuch A., Qi M., Godt A., Meade T., Goldfarb D.","Gd(III) complexes as paramagnetic tags: Evaluation of the spin delocalization over the nuclei of the ligand","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955285033&doi=10.1016%2fj.jmr.2015.12.025&partnerID=40&md5=ef82c7a9594f53e45e6a02b9ee52ec3e","Department of Chemical Physics, Weizmann Institute of Science, Rehovot, 76100, Israel; Department of Chemistry, Northwestern University, Evanston, IL  60208, United States; University Bielefeld, Faculty of Chemistry, Center for Molecular Materials, Bielefeld, D-33615, Germany","Collauto, A., Department of Chemical Physics, Weizmann Institute of Science, Rehovot, 76100, Israel; Feintuch, A., Department of Chemical Physics, Weizmann Institute of Science, Rehovot, 76100, Israel; Qi, M., University Bielefeld, Faculty of Chemistry, Center for Molecular Materials, Bielefeld, D-33615, Germany; Godt, A., University Bielefeld, Faculty of Chemistry, Center for Molecular Materials, Bielefeld, D-33615, Germany; Meade, T., Department of Chemistry, Northwestern University, Evanston, IL  60208, United States; Goldfarb, D., Department of Chemical Physics, Weizmann Institute of Science, Rehovot, 76100, Israel"
"Sun W., Yang B., Hansen N., Westbrook C.K., Zhang F., Wang G., Moshammer K., Law C.K.","An experimental and kinetic modeling study on dimethyl carbonate (DMC) pyrolysis and combustion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957431246&doi=10.1016%2fj.combustflame.2015.11.019&partnerID=40&md5=ab7ff982691122237d9faff284fadb7d","Center for Combustion Energy and Department of Thermal Engineering, Tsinghua University, Beijing, 100084, China; Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Lawrence Livermore National Laboratory, Livermore, CA  94550, United States; National Synchrotron Radiation Laboratory, University of Science and Technology of China, Hefei, Anhui, 230029, China; Department of Chemistry, Bielefeld University, Bielefeld, D-33615, Germany; Department of Mechanical and Aerospace Engineering, Princeton University, Princeton, NJ  08544, United States","Sun, W., Center for Combustion Energy and Department of Thermal Engineering, Tsinghua University, Beijing, 100084, China; Yang, B., Center for Combustion Energy and Department of Thermal Engineering, Tsinghua University, Beijing, 100084, China; Hansen, N., Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Westbrook, C.K., Lawrence Livermore National Laboratory, Livermore, CA  94550, United States; Zhang, F., National Synchrotron Radiation Laboratory, University of Science and Technology of China, Hefei, Anhui, 230029, China; Wang, G., National Synchrotron Radiation Laboratory, University of Science and Technology of China, Hefei, Anhui, 230029, China; Moshammer, K., Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States, Department of Chemistry, Bielefeld University, Bielefeld, D-33615, Germany; Law, C.K., Center for Combustion Energy and Department of Thermal Engineering, Tsinghua University, Beijing, 100084, China, Department of Mechanical and Aerospace Engineering, Princeton University, Princeton, NJ  08544, United States"
"Cordero F., Klein I., Perez-Ostafe L.","Asymptotic proportion of arbitrage points in fractional binary markets","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945584696&doi=10.1016%2fj.spa.2015.09.002&partnerID=40&md5=0d36f43410fea27d1b4c89c29ea58aa5","Faculty of Technology, University of Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Department of Statistics and Operations Research, University of Vienna, Oskar-Morgensternplatz 1, Vienna, A-1090, Austria; Department of Mathematics, ETH Zurich, Rämistrasse 101, Zurich, 8092, Switzerland","Cordero, F., Faculty of Technology, University of Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Klein, I., Department of Statistics and Operations Research, University of Vienna, Oskar-Morgensternplatz 1, Vienna, A-1090, Austria; Perez-Ostafe, L., Department of Mathematics, ETH Zurich, Rämistrasse 101, Zurich, 8092, Switzerland"
"Engell A., Junghöfer M., Stein A., Lau P., Wunderlich R., Wollbrink A., Pantev C.","Modulatory effects of attention on lateral inhibition in the human auditory cortex","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960532562&doi=10.1371%2fjournal.pone.0149933&partnerID=40&md5=106e5876cf9520ca7244962d334e0218","Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany; Institute for Medical Psychology and Systems Neuroscience, University of Muenster, Muenster, Germany; Institute for Physiological Psychology, University of Bielefeld, Bielefeld, Germany","Engell, A., Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany; Junghöfer, M., Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany; Stein, A., Institute for Medical Psychology and Systems Neuroscience, University of Muenster, Muenster, Germany; Lau, P., Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany; Wunderlich, R., Institute for Physiological Psychology, University of Bielefeld, Bielefeld, Germany; Wollbrink, A., Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany; Pantev, C., Institute for Biomagnetism and Biosignalanalysis, University Hospital Muenster, Muenster, Germany"
"Mba'ning B.M., Ndjakou B.L., Talontsi F.M., Lannang A.M., Dittrich B., Ngouela S.A., Tsamo E., Sewald N., Laatsch H.","Salaterpene E, a eudesmane-type sesquiterpene from Salacia longipes var. camerunensis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963774611&doi=10.1515%2fznb-2015-0106&partnerID=40&md5=10993736d7771a8f60e0be1d0a97bbbf","Department of Organic Chemistry, University of Yaoundé 1, P.O. Box 812, Yaoundé, Cameroon; Department of Chemistry, Higher Teacher Training College, University of Yaoundé 1, P.O. Box 47, Yaoundé, Cameroon; Institute of Environmental Research (INFU), Department of Chemistry and Chemical Biology, Technical University of Dortmund, Otto-Hahn-Strasse 6, Dortmund, D-44221, Germany; Department of Chemistry, Organic, and Bioorganic Chemistry, Bielefeld University, Bielefeld, D-33501, Germany; Institute of Inorganic Chemistry, University of Göttingen, Tammannstrasse 4, Göttingen, D-37077, Germany; Department of Organic Chemistry, University of Yaoundé 1, Yaoundé, Cameroon; Institute of Organic and Biomolecular Chemistry, University of Göttingen, Tammannstrasse 2, Göttingen, D-37077, Germany","Mba'ning, B.M., Department of Organic Chemistry, University of Yaoundé 1, P.O. Box 812, Yaoundé, Cameroon; Ndjakou, B.L., Department of Chemistry, Higher Teacher Training College, University of Yaoundé 1, P.O. Box 47, Yaoundé, Cameroon; Talontsi, F.M., Institute of Environmental Research (INFU), Department of Chemistry and Chemical Biology, Technical University of Dortmund, Otto-Hahn-Strasse 6, Dortmund, D-44221, Germany; Lannang, A.M., Department of Chemistry, Organic, and Bioorganic Chemistry, Bielefeld University, Bielefeld, D-33501, Germany; Dittrich, B., Institute of Inorganic Chemistry, University of Göttingen, Tammannstrasse 4, Göttingen, D-37077, Germany; Ngouela, S.A., Department of Organic Chemistry, University of Yaoundé 1, Yaoundé, Cameroon; Tsamo, E., Department of Organic Chemistry, University of Yaoundé 1, Yaoundé, Cameroon; Sewald, N., Department of Chemistry, Organic, and Bioorganic Chemistry, Bielefeld University, Bielefeld, D-33501, Germany; Laatsch, H., Institute of Organic and Biomolecular Chemistry, University of Göttingen, Tammannstrasse 2, Göttingen, D-37077, Germany"
"Wang Z., Zhang L., Moshammer K., Popolan-Vaida D.M., Shankar V.S.B., Lucassen A., Hemken C., Taatjes C.A., Leone S.R., Kohse-Höinghaus K., Hansen N., Dagaut P., Sarathy S.M.","Additional chain-branching pathways in the low-temperature oxidation of branched alkanes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957434238&doi=10.1016%2fj.combustflame.2015.11.035&partnerID=40&md5=873cfbd0d069c991bec0117205c6a711","Clean Combustion Research Center, King Abdullah University of Science and Technology, Thuwal, 23955-6900, Saudi Arabia; National Synchrotron Radiation Laboratory, University of Science and Technology of China, Hefei, Anhui, 230029, China; Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Departments of Chemistry and Physics, University of California, Berkeley, CA  94720, United States; Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Physikalisch-Technische Bundesanstalt, Bundesallee 100, Braunschweig, D-38116, Germany; Department of Chemistry, Bielefeld University, Bielefeld, D-33615, Germany; Centre National de la Recherche Scientifique (CNRS), INSIS, 1C, Avenue de la recherche scientifique, Orléans Cedex 2, 45071, France","Wang, Z., Clean Combustion Research Center, King Abdullah University of Science and Technology, Thuwal, 23955-6900, Saudi Arabia; Zhang, L., National Synchrotron Radiation Laboratory, University of Science and Technology of China, Hefei, Anhui, 230029, China; Moshammer, K., Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Popolan-Vaida, D.M., Departments of Chemistry and Physics, University of California, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Shankar, V.S.B., Clean Combustion Research Center, King Abdullah University of Science and Technology, Thuwal, 23955-6900, Saudi Arabia; Lucassen, A., Physikalisch-Technische Bundesanstalt, Bundesallee 100, Braunschweig, D-38116, Germany; Hemken, C., Department of Chemistry, Bielefeld University, Bielefeld, D-33615, Germany; Taatjes, C.A., Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Leone, S.R., Departments of Chemistry and Physics, University of California, Berkeley, CA  94720, United States, Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA  94720, United States; Kohse-Höinghaus, K., Department of Chemistry, Bielefeld University, Bielefeld, D-33615, Germany; Hansen, N., Combustion Research Facility, Sandia National Laboratories, Livermore, CA  94551, United States; Dagaut, P., Centre National de la Recherche Scientifique (CNRS), INSIS, 1C, Avenue de la recherche scientifique, Orléans Cedex 2, 45071, France; Sarathy, S.M., Clean Combustion Research Center, King Abdullah University of Science and Technology, Thuwal, 23955-6900, Saudi Arabia"
"Vanselow K.A., Samimi C., Breckle S.-W.","Preserving a comprehensive vegetation knowledge base - An evaluation of four historical Soviet vegetation maps of the Western Pamirs (Tajikistan)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979052890&doi=10.1371%2fjournal.pone.0148930&partnerID=40&md5=ca0a11c3e41cb57a482232172677d841","Department of Geography, University of Erlangen-Nuremberg, Erlangen, Germany; Department of Geography, University of Bayreuth, Bayreuth, Germany; Department of Ecology, University of Bielefeld, Bielefeld, Germany; BayCEER, University of Bayreuth, Bayreuth, Germany","Vanselow, K.A., Department of Geography, University of Erlangen-Nuremberg, Erlangen, Germany; Samimi, C., Department of Geography, University of Bayreuth, Bayreuth, Germany, BayCEER, University of Bayreuth, Bayreuth, Germany; Breckle, S.-W., Department of Ecology, University of Bielefeld, Bielefeld, Germany"
"Schwab S., Gebhardt M., Hessels M.G.P., Nusser L.","Predicting a high rate of self-assessed and parent-assessed peer problems-Is it typical for students with disabilities?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949883200&doi=10.1016%2fj.ridd.2015.11.026&partnerID=40&md5=5e3e646998f09b59df3b3eb6561ddc75","University of Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; TU Munich, School of Education, Arcisstr. 21, Munich, 80333, Germany; University of Geneva, Boulevard du Pont d'Arve 40, Geneva, 1205, Switzerland; North-West University, Optentia Research Focus Area, Vanderbijlpark, South Africa; Otto-Friedrich-Universität Bamberg, Markusstraße 12A, Bamberg, 96047, Germany","Schwab, S., University of Bielefeld, Universitätsstraße 25, Bielefeld, 33615, Germany; Gebhardt, M., TU Munich, School of Education, Arcisstr. 21, Munich, 80333, Germany; Hessels, M.G.P., University of Geneva, Boulevard du Pont d'Arve 40, Geneva, 1205, Switzerland, North-West University, Optentia Research Focus Area, Vanderbijlpark, South Africa; Nusser, L., Otto-Friedrich-Universität Bamberg, Markusstraße 12A, Bamberg, 96047, Germany"
"Tiburzi C., Hobbs G., Kerr M., Coles W.A., Dai S., Manchester R.N., Possenti A., Shannon R.M., You X.P.","A study of spatial correlations in pulsar timing array data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959095759&doi=10.1093%2fmnras%2fstv2143&partnerID=40&md5=856f39a65c06884458b92ca456b2d745","INAF - Osservatorio Astronomico di Cagliari, Via della Scienza, Selargius (CA), I-09047, Italy; Dipartimento di Fisica, Università di Cagliari, Cittadella Universitaria, Monserrato (CA), I-09042, Italy; Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, Bonn, D-53121, Germany; Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia; University of California at San Diego, La Jolla, CA  92093-0407, United States; Department of Astronomy, School of Physics, Peking University, Beijing, 100871, China; Australia and International Centre for Radio Astronomy Research, Curtin University, Bentley, WA  6102, Australia; School of Physical Science and Technology, Southwest University, Chongqing, 400715, China","Tiburzi, C., INAF - Osservatorio Astronomico di Cagliari, Via della Scienza, Selargius (CA), I-09047, Italy, Dipartimento di Fisica, Università di Cagliari, Cittadella Universitaria, Monserrato (CA), I-09042, Italy, Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, Bonn, D-53121, Germany, Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Hobbs, G., CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia; Kerr, M., CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia; Coles, W.A., University of California at San Diego, La Jolla, CA  92093-0407, United States; Dai, S., CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia, Department of Astronomy, School of Physics, Peking University, Beijing, 100871, China; Manchester, R.N., CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia; Possenti, A., INAF - Osservatorio Astronomico di Cagliari, Via della Scienza, Selargius (CA), I-09047, Italy; Shannon, R.M., CSIRO Astronomy and Space Science, PO Box 76, Epping, NSW  1710, Australia, Australia and International Centre for Radio Astronomy Research, Curtin University, Bentley, WA  6102, Australia; You, X.P., School of Physical Science and Technology, Southwest University, Chongqing, 400715, China"
"Schleif F.-M., Hammer B., Monroy J.G., Jimenez J.G., Blanco-Claraco J.-L., Biehl M., Petkov N.","Odor recognition in robotics applications by discriminative time-series modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954359943&doi=10.1007%2fs10044-014-0442-2&partnerID=40&md5=a99e4f786a8e7d327986b5356b53b2e6","School of Computer Science, University of Birmingham, Birmingham, B15 2TT, United Kingdom; Center of Excellence, University of Bielefeld, Universitätsstrasse 21-23, Bielefeld, 33615, Germany; Dpto. Ingenieria de Sistemas y Automatica E.T.S.I. Informatica, Telecomunicacion, Universidad de Malaga, Campus Universitario de Teatinos, Malaga, 29071, Spain; Universidad de Almeria, Edificio CITE II-A, La Caada, Almeria  04120, Spain; Johann Bernoulli Institute for Mathematics and Computer Science, University of Groningen, P.O. Box 407, Groningen, 9700 AK, Netherlands","Schleif, F.-M., School of Computer Science, University of Birmingham, Birmingham, B15 2TT, United Kingdom; Hammer, B., Center of Excellence, University of Bielefeld, Universitätsstrasse 21-23, Bielefeld, 33615, Germany; Monroy, J.G., Dpto. Ingenieria de Sistemas y Automatica E.T.S.I. Informatica, Telecomunicacion, Universidad de Malaga, Campus Universitario de Teatinos, Malaga, 29071, Spain; Jimenez, J.G., Dpto. Ingenieria de Sistemas y Automatica E.T.S.I. Informatica, Telecomunicacion, Universidad de Malaga, Campus Universitario de Teatinos, Malaga, 29071, Spain; Blanco-Claraco, J.-L., Universidad de Almeria, Edificio CITE II-A, La Caada, Almeria  04120, Spain; Biehl, M., Johann Bernoulli Institute for Mathematics and Computer Science, University of Groningen, P.O. Box 407, Groningen, 9700 AK, Netherlands; Petkov, N., Johann Bernoulli Institute for Mathematics and Computer Science, University of Groningen, P.O. Box 407, Groningen, 9700 AK, Netherlands"
"Madison D.R., Zhu X.-J., Hobbs G., Coles W., Shannon R.M., Wang J.B., Tiburzi C., Manchester R.N., Bailes M., Bhat N.D.R., Burke-Spolaor S., Dai S., Dempsey J., Keith M., Kerr M., Lasky P., Levin Y., Osłowski S., Ravi V., Reardon D., Rosado P., Spiewak R., van Straten W., Toomey L., Wen L., You X.","Versatile directional searches for gravitational waves with Pulsar Timing Arrays","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959102239&doi=10.1093%2fmnras%2fstv2534&partnerID=40&md5=ae049b73c7ece8a297bb83c9ff028cc8","Department of Astronomy, Cornell University, Ithaca, NY  14853, United States; National Radio Astronomy Observatory, 520 Edgemont Rd, Charlottesville, VA  22903, United States; School of Physics, University of Western Australia, 35 Stirling Hwy, Crawley, WA  6009, Australia; CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Electrical and Computer Engineering, University of California at San Diego, La Jolla, CA  92093, United States; International Centre for Radio Astronomy Research, Curtin University, Bentley, WA  6102, Australia; Xinjiang Astronomical Observatory, CAS, 150 Science 1-Street, Urumqi, Xinjiang, 830011, China; INAF - Osservatorio Astronomico di Cagliari, Via della Scienza, Selargius (CA), 09047, Italy; Dipartimento di Fisica, Università di Cagliari, Cittadella Universitaria, Monserrato (CA), 09042, Italy; Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, Bonn, 53121, Germany; Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Centre for Astrophysics and Supercomputing, Swinburne University of Technology, PO Box 218, Hawthorn, VIC  3122, Australia; National Radio Astronomy Observatory, 1003 Lopezville Rd, Socorro, NM  87801, United States; Department of Astronomy, School of Physics, Peking University, Beijing, 100871, China; CSIRO Information Management and Technology (IMandT), PO Box 225, Dickson, ACT  2602, Australia; Jodrell Bank Centre for Astrophysics, School of Physics and Astronomy, The University of Manchester, Manchester, M13 9PL, United Kingdom; Monash Centre for Astrophysics (MoCA), School of Physics and Astronomy, Monash UniversityVIC  3800, Australia; School of Physics, University of Melbourne, Parkville, VIC  3010, Australia; California Institute of Technology, Pasadena, CA  91125, United States; Department of Physics, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI  53201, United States; School of Physical Science and Technology, Southwest University, Chongqing, 400715, China","Madison, D.R., Department of Astronomy, Cornell University, Ithaca, NY  14853, United States, National Radio Astronomy Observatory, 520 Edgemont Rd, Charlottesville, VA  22903, United States; Zhu, X.-J., School of Physics, University of Western Australia, 35 Stirling Hwy, Crawley, WA  6009, Australia, CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Hobbs, G., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Coles, W., Electrical and Computer Engineering, University of California at San Diego, La Jolla, CA  92093, United States; Shannon, R.M., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia, International Centre for Radio Astronomy Research, Curtin University, Bentley, WA  6102, Australia; Wang, J.B., Xinjiang Astronomical Observatory, CAS, 150 Science 1-Street, Urumqi, Xinjiang, 830011, China; Tiburzi, C., INAF - Osservatorio Astronomico di Cagliari, Via della Scienza, Selargius (CA), 09047, Italy, Dipartimento di Fisica, Università di Cagliari, Cittadella Universitaria, Monserrato (CA), 09042, Italy, Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, Bonn, 53121, Germany, Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Manchester, R.N., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Bailes, M., Centre for Astrophysics and Supercomputing, Swinburne University of Technology, PO Box 218, Hawthorn, VIC  3122, Australia; Bhat, N.D.R., International Centre for Radio Astronomy Research, Curtin University, Bentley, WA  6102, Australia; Burke-Spolaor, S., National Radio Astronomy Observatory, 1003 Lopezville Rd, Socorro, NM  87801, United States; Dai, S., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia, Department of Astronomy, School of Physics, Peking University, Beijing, 100871, China; Dempsey, J., CSIRO Information Management and Technology (IMandT), PO Box 225, Dickson, ACT  2602, Australia; Keith, M., Jodrell Bank Centre for Astrophysics, School of Physics and Astronomy, The University of Manchester, Manchester, M13 9PL, United Kingdom; Kerr, M., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Lasky, P., Monash Centre for Astrophysics (MoCA), School of Physics and Astronomy, Monash UniversityVIC  3800, Australia, School of Physics, University of Melbourne, Parkville, VIC  3010, Australia; Levin, Y., Monash Centre for Astrophysics (MoCA), School of Physics and Astronomy, Monash UniversityVIC  3800, Australia; Osłowski, S., Max-Planck-Institut für Radioastronomie, Auf dem Hügel 69, Bonn, 53121, Germany, Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Ravi, V., California Institute of Technology, Pasadena, CA  91125, United States; Reardon, D., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia, Monash Centre for Astrophysics (MoCA), School of Physics and Astronomy, Monash UniversityVIC  3800, Australia; Rosado, P., Centre for Astrophysics and Supercomputing, Swinburne University of Technology, PO Box 218, Hawthorn, VIC  3122, Australia; Spiewak, R., Department of Physics, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI  53201, United States; van Straten, W., Centre for Astrophysics and Supercomputing, Swinburne University of Technology, PO Box 218, Hawthorn, VIC  3122, Australia; Toomey, L., CSIRO Astronomy and Space Science, Australia Telescope National Facility, PO Box 76, Epping, NSW  1710, Australia; Wen, L., School of Physics, University of Western Australia, 35 Stirling Hwy, Crawley, WA  6009, Australia; You, X., School of Physical Science and Technology, Southwest University, Chongqing, 400715, China"
