Authors,Title,Link,Affiliations,Authors with affiliations
"Kielak D.","Outer actions of out(Fn) on small right-angled artin groups","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044054164&doi=10.2140%2fagt.2018.18.1041&partnerID=40&md5=09d1564852e7fb763d666923c22850e2","Fakultät für Mathematik, Universität Bielefeld, Bielefeld, Germany","Kielak, D., Fakultät für Mathematik, Universität Bielefeld, Bielefeld, Germany"
"Rottschäfer D., Ebeler F., Strothmann T., Neumann B., Stammler H.-G., Mix A., Ghadwal R.S.","The Viability of C5-Protonated- and C4,C5-Ditopic Carbanionic Abnormal NHCs: A New Dimension in NHC Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043709105&doi=10.1002%2fchem.201800260&partnerID=40&md5=511ce2917add5a8fc40139dfebf0bf7a","Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany","Rottschäfer, D., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Ebeler, F., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Strothmann, T., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Neumann, B., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Stammler, H.-G., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Mix, A., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany; Ghadwal, R.S., Anorganische Molekülchemie und Katalyse, Lehrstuhl für, Anorganische Chemie und Strukturchemie, Centrum für, Molekulare Materialien, Fakultät für Chemie, Universität Bielefeld, Universitätsstr. 25, Bielefeld, 33615, Germany"
"Keitel A., Gross J., Kayser C.","Perceptually relevant speech tracking in auditory and motor cortex reflects distinct linguistic features","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045153074&doi=10.1371%2fjournal.pbio.2004473&partnerID=40&md5=3f627aa50387a476b14d419582630947","Institute of Neuroscience and Psychology, University of Glasgow, Glasgow, United Kingdom; Institute for Biomagnetism and Biosignalanalysis, University of Münster, Münster, Germany; Cognitive Neuroscience, Bielefeld University, Bielefeld, Germany","Keitel, A., Institute of Neuroscience and Psychology, University of Glasgow, Glasgow, United Kingdom; Gross, J., Institute of Neuroscience and Psychology, University of Glasgow, Glasgow, United Kingdom, Institute for Biomagnetism and Biosignalanalysis, University of Münster, Münster, Germany; Kayser, C., Institute of Neuroscience and Psychology, University of Glasgow, Glasgow, United Kingdom, Cognitive Neuroscience, Bielefeld University, Bielefeld, Germany"
"Ali M.S., Zhu Q., Pavithra S., Gunasekaran N.","A study on (Q,S,R) – γ-dissipative synchronisation of coupled reaction–diffusion neural networks with time-varying delays","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040969637&doi=10.1080%2f00207721.2017.1422814&partnerID=40&md5=e05ca4f993c6c2081242764d286cc997","Department of Mathematics, Thiruvalluvar University, Vellore, India; School of Mathematical Sciences and Institute of Finance and Statistics, Nanjing Normal University, Nanjing, China; Department of Mathematics, University of Bielefeld, Bielefeld, Germany","Ali, M.S., Department of Mathematics, Thiruvalluvar University, Vellore, India; Zhu, Q., School of Mathematical Sciences and Institute of Finance and Statistics, Nanjing Normal University, Nanjing, China, Department of Mathematics, University of Bielefeld, Bielefeld, Germany; Pavithra, S., Department of Mathematics, Thiruvalluvar University, Vellore, India; Gunasekaran, N., Department of Mathematics, Thiruvalluvar University, Vellore, India"
"Richter A., Floris A., Bechstein R., Kantorovich L., Kühnle A.","On-surface synthesis on a bulk insulator surface","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044131277&doi=10.1088%2f1361-648X%2faab0b9&partnerID=40&md5=04f9c0de9df9ccf4faa8bbdb2b9ab0c8","Institute of Physical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55099, Germany; School of Mathematics and Physics, University of Lincoln, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; Department of Physics, King's College London, London, WC2R 2LS, United Kingdom; Department of Chemistry, Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Richter, A., Institute of Physical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55099, Germany; Floris, A., School of Mathematics and Physics, University of Lincoln, Brayford Pool, Lincoln, LN6 7TS, United Kingdom; Bechstein, R., Institute of Physical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55099, Germany; Kantorovich, L., Department of Physics, King's College London, London, WC2R 2LS, United Kingdom; Kühnle, A., Institute of Physical Chemistry, Johannes Gutenberg University Mainz, Duesbergweg 10-14, Mainz, 55099, Germany, Department of Chemistry, Physical Chemistry i, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Wittenbrink N., Eisfeld W.","Extension of the effective relativistic coupling by asymptotic representation (ERCAR) approach to multi-dimensional potential energy surfaces: 3D model for CH3I","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042797124&doi=10.1063%2f1.5011757&partnerID=40&md5=5614d24d914443662d9473079f105269","Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany","Wittenbrink, N., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Eisfeld, W., Theoretische Chemie, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany"
"Senges C.H.R., Al-Dilaimi A., Marchbank D.H., Wibberg D., Winkler A., Haltli B., Nowrousian M., Kalinowski J., Kerr R.G., Bandow J.E.","The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042931029&doi=10.1073%2fpnas.1715713115&partnerID=40&md5=4bfacda7399fd234ac15fadde0f6e155","Applied Microbiology, Ruhr University Bochum, Bochum, 44780, Germany; Center for Biotechnology, Bielefeld University, Bielefeld, 33594, Germany; Department of Chemistry, University of Prince Edward Island, PE, Charlottetown, C1A 4P3, Canada; Department of General and Molecular Botany, RuhrUniversity Bochum, Bochum, 44780, Germany","Senges, C.H.R., Applied Microbiology, Ruhr University Bochum, Bochum, 44780, Germany; Al-Dilaimi, A., Center for Biotechnology, Bielefeld University, Bielefeld, 33594, Germany; Marchbank, D.H., Department of Chemistry, University of Prince Edward Island, PE, Charlottetown, C1A 4P3, Canada; Wibberg, D., Center for Biotechnology, Bielefeld University, Bielefeld, 33594, Germany; Winkler, A., Center for Biotechnology, Bielefeld University, Bielefeld, 33594, Germany; Haltli, B., Department of Chemistry, University of Prince Edward Island, PE, Charlottetown, C1A 4P3, Canada; Nowrousian, M., Department of General and Molecular Botany, RuhrUniversity Bochum, Bochum, 44780, Germany; Kalinowski, J., Center for Biotechnology, Bielefeld University, Bielefeld, 33594, Germany; Kerr, R.G., Department of Chemistry, University of Prince Edward Island, PE, Charlottetown, C1A 4P3, Canada; Bandow, J.E., Applied Microbiology, Ruhr University Bochum, Bochum, 44780, Germany"
"Seebens H., Blackburn T.M., Dyer E.E., Genovesi P., Hulme P.E., Jeschke J.M., Pagad S., Pyšek P., Van Kleunen M., Winter M., Ansong M., Arianoutsou M., Bacher S., Blasius B., Brockerhoff E.G., Brundu G., Capinha C., Causton C.E., Celesti-Grapow L., Dawson W., Dullinger S., Economo E.P., Fuentes N., Guénard B., Jäger H., Kartesz J., Kenis M., Kühn I., Lenzner B., Liebhold A.M., Mosena A., Moser D., Nentwig W., Nishino M., Pearman D., Pergl J., Rabitsch W., Rojas-Sandoval J., Roques A., Rorke S., Rossinelli S., Roy H.E., Scalera R., Schindler S., Štajerová K., Tokarska-Guzik B., Walker K., Ward D.F., Yamanaka T., Essl F.","Global rise in emerging alien species results from increased accessibility of new source pools","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042925928&doi=10.1073%2fpnas.1719429115&partnerID=40&md5=f34257c17e856c21b46712fdec192b94","Senckenberg Biodiversity and Climate Research Centre, Frankfurt am Main, 60325, Germany; Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Department of Genetics, Evolution and Environment, Centre for Biodiversity and Environment Research, University College London, London, WC1E 6BT, United Kingdom; Institute of Zoology, Zoological Society of London, London, NW1 4RY, United Kingdom; Centre for Invasion Biology, Department of Botany and Zoology, Stellenbosch University, Stellenbosch, 7599, South Africa; Institute for Environmental Protection and Research, Rome, 00144, Italy; Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, Rome, 00144, Italy; Bio-Protection Research Centre, Lincoln University, Christchurch, 7648, New Zealand; Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Berlin, 12587, Germany; Institute of Biology, Department of Biology, Chemistry, and Pharmacy, Freie Universität Berlin, Berlin, 14195, Germany; Berlin-Brandenburg Institute of Advanced Biodiversity Research, Berlin, 14195, Germany; Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, University of Auckland, Aukland, 1072, New Zealand; Institute of Botany, Department of Invasion Ecology, Czech Academy of Sciences, Průhonice, CZ-252 43, Czech Republic; Department of Ecology, Faculty of Science, Charles University, Viničná 7, Prague, CZ-128 44, Czech Republic; Ecology, Department of Biology, University of Konstanz, Konstanz, 78457, Germany; Zhejiang Provincial Key Laboratory of Plant Evolutionary Ecology and Conservation, Taizhou University, Taizhou, 318000, China; German Centre for Integrative Biodiversity Research (IDiv) Halle-Jena-Leipzig, Leipzig, 04103, Germany; Department of Silviculture and Forest Management, Faculty of Renewable Natural Resource, Kwame Nkrumah University of Science and Technology, Kumasi, Ghana; Department of Ecology and Systematics, Faculty of Biology, National and Kapodistrian University of Athens, Athens, 15784, Greece; Department of Biology, University of Fribourg, Fribourg, 1700, Switzerland; Institute for Chemistry and Biology of the Marine Environment, University of Oldenburg, Oldenburg, 26111, Germany; Scion (New Zealand Forest Research Institute), Christchurch, 8440, New Zealand; Department of Agriculture, University of Sassari, Sassari, 07100, Italy; CIBIO/InBIO, Centro de Investigação em Biodiversidade e Recursos Genéticos, Universidade Do Porto, Vairão, 4485-661, Portugal; Global Health and Tropical Medicine, Instituto de Higiene e Medicina Tropical IHMT, Universidade Nova de Lisboa, UNL, Lisboa, 1349-008, Portugal; Charles Darwin Foundation for the Galapagos Islands, Puerto Ayora, Santa Cruz, Galapagos, Ecuador; Department of Environmental Biology, Sapienza University, Rome, 00185, Italy; School of Biological and Biomedical Sciences, Durham University, Durham, DH1 3LE, United Kingdom; Biodiversity and Biocomplexity Unit, Okinawa Institute of Science and Technology Graduate University, Onna, Okinawa, 904-0495, Japan; Departamento de Botánica, Facultad de Ciencias Naturales y Oceanográficas, Universidad de Concepción, Casilla 160-C, Concepción, Chile; School of Biological Sciences, University of Hong Kong, Pokfulam, Hong Kong; Biota of North America Program, Chapel Hill, NC  27516, United States; CABI, Delémont, 2800, Switzerland; Department of Community Ecology, Helmholtz Centre for Environmental Research - UFZ, Halle, 06120, Germany; Department of Geobotany and Botanical Garden, Martin Luther University of Halle-Wittenberg, Halle, 06108, Germany; US Forest Service Northern Research Station, Morgantown, WV  26505, United States; Department of Experimental and Systems Ecology, Bielefeld University, Bielefeld, 33615, Germany; Center for InterAmerican Studies, Bielefeld University, Bielefeld, 33615, Germany; Institute of Ecology and Evolution, University of Bern, Bern, CH-3012, Switzerland; Botanical Society of Britain and Ireland, Harrogate, HG1 1SS, United Kingdom; Department of Biological Diversity and Nature Conservation, Environment Agency, Vienna, 1090, Austria; Department of Botany, National Museum of Natural History, Smithsonian Institution, Washington, DC  20013, United States; Institut National de la Recherche Agronomique, UR 0633, Zoologie Forestière, Orléans, 45075, France; Centre for Ecology and Hydrology, Wallingford, OX10 8BB, United Kingdom; Department of Botany and Nature Protection, Faculty of Biology and Environmental Protection, University of Silesia, Katowice, 40-032, Poland; School of Biological Sciences, University of Auckland, Auckland, 1142, New Zealand; Landcare Research, PB 92170, Auckland, New Zealand; Institute for Agro-Environmental Sciences, National Agriculture and Food Research Organization, Tsukuba, 305-8604, Japan","Seebens, H., Senckenberg Biodiversity and Climate Research Centre, Frankfurt am Main, 60325, Germany, Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Blackburn, T.M., Department of Genetics, Evolution and Environment, Centre for Biodiversity and Environment Research, University College London, London, WC1E 6BT, United Kingdom, Institute of Zoology, Zoological Society of London, London, NW1 4RY, United Kingdom, Centre for Invasion Biology, Department of Botany and Zoology, Stellenbosch University, Stellenbosch, 7599, South Africa; Dyer, E.E., Department of Genetics, Evolution and Environment, Centre for Biodiversity and Environment Research, University College London, London, WC1E 6BT, United Kingdom, Institute of Zoology, Zoological Society of London, London, NW1 4RY, United Kingdom; Genovesi, P., Institute for Environmental Protection and Research, Rome, 00144, Italy, Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, Rome, 00144, Italy; Hulme, P.E., Bio-Protection Research Centre, Lincoln University, Christchurch, 7648, New Zealand; Jeschke, J.M., Leibniz-Institute of Freshwater Ecology and Inland Fisheries, Berlin, 12587, Germany, Institute of Biology, Department of Biology, Chemistry, and Pharmacy, Freie Universität Berlin, Berlin, 14195, Germany, Berlin-Brandenburg Institute of Advanced Biodiversity Research, Berlin, 14195, Germany; Pagad, S., Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, University of Auckland, Aukland, 1072, New Zealand; Pyšek, P., Institute of Botany, Department of Invasion Ecology, Czech Academy of Sciences, Průhonice, CZ-252 43, Czech Republic, Department of Ecology, Faculty of Science, Charles University, Viničná 7, Prague, CZ-128 44, Czech Republic; Van Kleunen, M., Ecology, Department of Biology, University of Konstanz, Konstanz, 78457, Germany, Zhejiang Provincial Key Laboratory of Plant Evolutionary Ecology and Conservation, Taizhou University, Taizhou, 318000, China; Winter, M., German Centre for Integrative Biodiversity Research (IDiv) Halle-Jena-Leipzig, Leipzig, 04103, Germany; Ansong, M., Department of Silviculture and Forest Management, Faculty of Renewable Natural Resource, Kwame Nkrumah University of Science and Technology, Kumasi, Ghana; Arianoutsou, M., Department of Ecology and Systematics, Faculty of Biology, National and Kapodistrian University of Athens, Athens, 15784, Greece; Bacher, S., Department of Biology, University of Fribourg, Fribourg, 1700, Switzerland; Blasius, B., Institute for Chemistry and Biology of the Marine Environment, University of Oldenburg, Oldenburg, 26111, Germany; Brockerhoff, E.G., Scion (New Zealand Forest Research Institute), Christchurch, 8440, New Zealand; Brundu, G., Department of Agriculture, University of Sassari, Sassari, 07100, Italy; Capinha, C., CIBIO/InBIO, Centro de Investigação em Biodiversidade e Recursos Genéticos, Universidade Do Porto, Vairão, 4485-661, Portugal, Global Health and Tropical Medicine, Instituto de Higiene e Medicina Tropical IHMT, Universidade Nova de Lisboa, UNL, Lisboa, 1349-008, Portugal; Causton, C.E., Charles Darwin Foundation for the Galapagos Islands, Puerto Ayora, Santa Cruz, Galapagos, Ecuador; Celesti-Grapow, L., Department of Environmental Biology, Sapienza University, Rome, 00185, Italy; Dawson, W., School of Biological and Biomedical Sciences, Durham University, Durham, DH1 3LE, United Kingdom; Dullinger, S., Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Economo, E.P., Biodiversity and Biocomplexity Unit, Okinawa Institute of Science and Technology Graduate University, Onna, Okinawa, 904-0495, Japan; Fuentes, N., Departamento de Botánica, Facultad de Ciencias Naturales y Oceanográficas, Universidad de Concepción, Casilla 160-C, Concepción, Chile; Guénard, B., School of Biological Sciences, University of Hong Kong, Pokfulam, Hong Kong; Jäger, H., Charles Darwin Foundation for the Galapagos Islands, Puerto Ayora, Santa Cruz, Galapagos, Ecuador; Kartesz, J., Biota of North America Program, Chapel Hill, NC  27516, United States; Kenis, M., CABI, Delémont, 2800, Switzerland; Kühn, I., German Centre for Integrative Biodiversity Research (IDiv) Halle-Jena-Leipzig, Leipzig, 04103, Germany, Department of Community Ecology, Helmholtz Centre for Environmental Research - UFZ, Halle, 06120, Germany, Department of Geobotany and Botanical Garden, Martin Luther University of Halle-Wittenberg, Halle, 06108, Germany; Lenzner, B., Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Liebhold, A.M., US Forest Service Northern Research Station, Morgantown, WV  26505, United States; Mosena, A., Department of Experimental and Systems Ecology, Bielefeld University, Bielefeld, 33615, Germany, Center for InterAmerican Studies, Bielefeld University, Bielefeld, 33615, Germany; Moser, D., Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Nentwig, W., Institute of Ecology and Evolution, University of Bern, Bern, CH-3012, Switzerland; Nishino, M., Biota of North America Program, Chapel Hill, NC  27516, United States; Pearman, D., Botanical Society of Britain and Ireland, Harrogate, HG1 1SS, United Kingdom; Pergl, J., Botanical Society of Britain and Ireland, Harrogate, HG1 1SS, United Kingdom; Rabitsch, W., Department of Biological Diversity and Nature Conservation, Environment Agency, Vienna, 1090, Austria; Rojas-Sandoval, J., Department of Botany, National Museum of Natural History, Smithsonian Institution, Washington, DC  20013, United States; Roques, A., Institut National de la Recherche Agronomique, UR 0633, Zoologie Forestière, Orléans, 45075, France; Rorke, S., Centre for Ecology and Hydrology, Wallingford, OX10 8BB, United Kingdom; Rossinelli, S., Department of Biology, University of Fribourg, Fribourg, 1700, Switzerland; Roy, H.E., Centre for Ecology and Hydrology, Wallingford, OX10 8BB, United Kingdom; Scalera, R., Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, Rome, 00144, Italy; Schindler, S., Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria; Štajerová, K., Institute of Botany, Department of Invasion Ecology, Czech Academy of Sciences, Průhonice, CZ-252 43, Czech Republic, Department of Ecology, Faculty of Science, Charles University, Viničná 7, Prague, CZ-128 44, Czech Republic; Tokarska-Guzik, B., Department of Botany and Nature Protection, Faculty of Biology and Environmental Protection, University of Silesia, Katowice, 40-032, Poland; Walker, K., Botanical Society of Britain and Ireland, Harrogate, HG1 1SS, United Kingdom; Ward, D.F., School of Biological Sciences, University of Auckland, Auckland, 1142, New Zealand, Landcare Research, PB 92170, Auckland, New Zealand; Yamanaka, T., Institute for Agro-Environmental Sciences, National Agriculture and Food Research Organization, Tsukuba, 305-8604, Japan; Essl, F., Department of Botany and Biodiversity Research, University of Vienna, Vienna, 1030, Austria, Centre for Invasion Biology, Department of Botany and Zoology, Stellenbosch University, Stellenbosch, 7599, South Africa"
"Faist T.","The Socio-Natural Question: How Climate Change Adds to Social Inequalities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045426630&doi=10.1080%2f07256868.2018.1446670&partnerID=40&md5=6df53d82a99603d4ece432eff22fcec7","Faculty of Sociology, Bielefeld University, Bielefeld, Germany","Faist, T., Faculty of Sociology, Bielefeld University, Bielefeld, Germany"
"Schindler S., Kissler J.","Language-based social feedback processing with randomized “senders”: An ERP study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011634431&doi=10.1080%2f17470919.2017.1285249&partnerID=40&md5=abb2331ece1de81dd088e7c96e089aa8","Department of Psychology, Bielefeld University, Bielefeld, Germany","Schindler, S., Department of Psychology, Bielefeld University, Bielefeld, Germany; Kissler, J., Department of Psychology, Bielefeld University, Bielefeld, Germany"
"Cerletti M., Paggi R., Troetschel C., Ferrari M.C., Guevara C.R., Albaum S., Poetsch A., De Castro R.","LonB Protease Is a Novel Regulator of Carotenogenesis Controlling Degradation of Phytoene Synthase in Haloferax volcanii","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042883152&doi=10.1021%2facs.jproteome.7b00809&partnerID=40&md5=208c35bae03a4244e54eb90459c909e0","Instituto de Investigaciones Biológicas, Universidad Nacional de Mar Del Plata (UNMDP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Funes 3250 4to nivel, Mar del Plata, 7600, Argentina; Plant Biochemistry, Ruhr University Bochum, Bochum, 44801, Germany; Bioinformatics Resource Facility, Center for Biotechnology (CeBiTec), Bielefeld University, Bielefeld, 33615, Germany; School of Biomedical and Healthcare Sciences, Plymouth University, Plymouth, PL4 8AA, United Kingdom","Cerletti, M., Instituto de Investigaciones Biológicas, Universidad Nacional de Mar Del Plata (UNMDP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Funes 3250 4to nivel, Mar del Plata, 7600, Argentina; Paggi, R., Instituto de Investigaciones Biológicas, Universidad Nacional de Mar Del Plata (UNMDP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Funes 3250 4to nivel, Mar del Plata, 7600, Argentina; Troetschel, C., Plant Biochemistry, Ruhr University Bochum, Bochum, 44801, Germany; Ferrari, M.C., Instituto de Investigaciones Biológicas, Universidad Nacional de Mar Del Plata (UNMDP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Funes 3250 4to nivel, Mar del Plata, 7600, Argentina; Guevara, C.R., Plant Biochemistry, Ruhr University Bochum, Bochum, 44801, Germany; Albaum, S., Bioinformatics Resource Facility, Center for Biotechnology (CeBiTec), Bielefeld University, Bielefeld, 33615, Germany; Poetsch, A., Plant Biochemistry, Ruhr University Bochum, Bochum, 44801, Germany, School of Biomedical and Healthcare Sciences, Plymouth University, Plymouth, PL4 8AA, United Kingdom; De Castro, R., Instituto de Investigaciones Biológicas, Universidad Nacional de Mar Del Plata (UNMDP), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Funes 3250 4to nivel, Mar del Plata, 7600, Argentina"
"Richter V., Kummert F.","Continuous Interaction Data Acquisition and Evaluation: A Process Applied within a Smart, Robot Inhabited Apartment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045235009&doi=10.1145%2f3173386.3177005&partnerID=40&md5=e784d70133d51786705c31eeb1140271","Applied Informatics (CITEC) Bielefeld University Bielefeld, Germany","Richter, V., Applied Informatics (CITEC) Bielefeld University Bielefeld, Germany; Kummert, F., Applied Informatics (CITEC) Bielefeld University Bielefeld, Germany"
"Betz S., Carlmeyer B., Wagner P., Wrede B.","Interactive hesitation synthesis: Modelling and evaluation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061072562&doi=10.3390%2fmti2010009&partnerID=40&md5=9e9dbcbdb200915a2137597d5ab66da1","Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, 33615, Germany; Phonetics and Phonology Workgroup, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany; Dialogue Systems Group, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany; Applied Informatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany","Betz, S., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, 33615, Germany, Phonetics and Phonology Workgroup, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany, Dialogue Systems Group, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany; Carlmeyer, B., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, 33615, Germany, Dialogue Systems Group, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany, Applied Informatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany; Wagner, P., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, 33615, Germany, Phonetics and Phonology Workgroup, Faculty of Linguistics and Literary Studies, Bielefeld University, Bielefeld, 33615, Germany; Wrede, B., Cluster of Excellence Cognitive Interaction Technology (CITEC), Bielefeld University, Bielefeld, 33615, Germany, Applied Informatics Group, Faculty of Technology, Bielefeld University, Bielefeld, 33615, Germany"
"Schwandt S.","Digital methods for historical semantics. Tracing concepts in digital corpora [Digitale Methoden für die Historische Semantik Auf den Spuren von Begriffen in digitalen Korpora]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047624453&doi=10.13109%2fgege.2018.44.1.107&partnerID=40&md5=e4fd1fea1f4bac637231d673d39656dd","Universität Bielefeld, Abteilung Geschichte, Universitätsstraße 25, Bielefeld, 33615, Germany","Schwandt, S., Universität Bielefeld, Abteilung Geschichte, Universitätsstraße 25, Bielefeld, 33615, Germany"
"Carlmeyer B., Betz S., Wagner P., Wrede B., Schlangen D.","The Hesitating Robot - Implementation and First Impressions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045274168&doi=10.1145%2f3173386.3176992&partnerID=40&md5=be0e56a3cfe412f5711918a4f0eda02b","Bielefeld University, Bielefeld, Germany","Carlmeyer, B., Bielefeld University, Bielefeld, Germany; Betz, S., Bielefeld University, Bielefeld, Germany; Wagner, P., Bielefeld University, Bielefeld, Germany; Wrede, B., Bielefeld University, Bielefeld, Germany; Schlangen, D., Bielefeld University, Bielefeld, Germany"
"Cutler T.","The homotopy types of Sp(3)-gauge groups","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044589591&doi=10.1016%2fj.topol.2018.01.005&partnerID=40&md5=c8dccaa747bb10c388ec1629c7f636d6","Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany","Cutler, T., Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany"
"Schodde T., Kopp S.","Adaptive Robot Second Language Tutoring for Children","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045249323&doi=10.1145%2f3173386.3176906&partnerID=40&md5=6589d5c3932fae33fd6f886294bd66a9","CITEC, Bielefeld University, Bielefeld, Germany","Schodde, T., CITEC, Bielefeld University, Bielefeld, Germany; Kopp, S., CITEC, Bielefeld University, Bielefeld, Germany"
"Hemminghaus J., Kopp S.","Adaptive Behavior Generation for Child-Robot Interaction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045246276&doi=10.1145%2f3173386.3176916&partnerID=40&md5=5d60132774050efaff259e83b239d95d","CITEC, Bielefeld University, Bielefeld, Germany","Hemminghaus, J., CITEC, Bielefeld University, Bielefeld, Germany; Kopp, S., CITEC, Bielefeld University, Bielefeld, Germany"
"Kohse-Höinghaus K.","Clean combustion: Chemistry and diagnostics for a systems approach in transportation and energy conversion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034642177&doi=10.1016%2fj.pecs.2017.10.001&partnerID=40&md5=49d77eeab666cc4dc5b4c00a852e0899","Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany","Kohse-Höinghaus, K., Department of Chemistry, Bielefeld University, Universitätsstraße 25, Bielefeld, 33615, Germany"
