Authors,Title,Link,Affiliations,Authors with affiliations
"Tomazetto G., Wibberg D., Schlüter A., Oliveira V.M.","New FeFe-hydrogenase genes identified in a metagenomic fosmid library from a municipal wastewater treatment plant as revealed by high-throughput sequencing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921608022&doi=10.1016%2fj.resmic.2014.11.002&partnerID=40&md5=53530b06dd10ab10593cb71b4ee93896","Division of Microbial Resources, Research Center for Chemistry, Biology and Agriculture (CPQBA), Campinas University - UNICAMP, CP 6171, CEP, Campinas, SP, 13081-970, Brazil; Institute for Genome Research and Systems Biology, CeBiTec, Bielefeld University, Bielefeld, Germany","Tomazetto, G., Division of Microbial Resources, Research Center for Chemistry, Biology and Agriculture (CPQBA), Campinas University - UNICAMP, CP 6171, CEP, Campinas, SP, 13081-970, Brazil; Wibberg, D., Institute for Genome Research and Systems Biology, CeBiTec, Bielefeld University, Bielefeld, Germany; Schlüter, A., Institute for Genome Research and Systems Biology, CeBiTec, Bielefeld University, Bielefeld, Germany; Oliveira, V.M., Division of Microbial Resources, Research Center for Chemistry, Biology and Agriculture (CPQBA), Campinas University - UNICAMP, CP 6171, CEP, Campinas, SP, 13081-970, Brazil"
"Kandler C., Kornadt A.E., Hagemeyer B., Neyer F.J.","Patterns and sources of personality development in old age","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933182150&doi=10.1037%2fpspp0000028&partnerID=40&md5=c7f5d955a231cfde3ec302eeeb1bae0e","Department of Psychology, Bielefeld University, Germany; Institute of Psychology, Friedrich-Schiller-University Jena, Germany","Kandler, C., Department of Psychology, Bielefeld University, Germany; Kornadt, A.E., Department of Psychology, Bielefeld University, Germany; Hagemeyer, B., Institute of Psychology, Friedrich-Schiller-University Jena, Germany; Neyer, F.J., Institute of Psychology, Friedrich-Schiller-University Jena, Germany"
"Boehnke A., Milnikel M., Von Der Ehe M., Franz C., Zbarsky V., Czerner M., Rott K., Thomas A., Heiliger C., Reiss G., Münzenberg M.","On/off switching of bit readout in bias-enhanced tunnel magneto-Seebeck effect","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924386169&doi=10.1038%2fsrep08945&partnerID=40&md5=1f499f969eae81f90f0a52042385d03d","Center for Spinelectronic Materials and Devices, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany; I. Physikalisches Institut, Georg-August-Universität Göttingen, Friedrich-Hund-Platz 1, Göttingen, Germany; Institut für Physik, Ernst-Moritz-Arndt Universität, Felix-Hausdorff-Str. 6, Greifswald, Germany; I. Physikalisches Institut, Justus-Liebig-Universität Gießen, Heinrich-Buff-Ring 16, Gießen, Germany; Thin Films and Physics of Nanostructures, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany; Institut für Physik, Johannes Gutenberg Universität Mainz, Staudingerweg 7, Mainz, Germany","Boehnke, A., Center for Spinelectronic Materials and Devices, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany; Milnikel, M., I. Physikalisches Institut, Georg-August-Universität Göttingen, Friedrich-Hund-Platz 1, Göttingen, Germany, Institut für Physik, Ernst-Moritz-Arndt Universität, Felix-Hausdorff-Str. 6, Greifswald, Germany; Von Der Ehe, M., I. Physikalisches Institut, Georg-August-Universität Göttingen, Friedrich-Hund-Platz 1, Göttingen, Germany, Institut für Physik, Ernst-Moritz-Arndt Universität, Felix-Hausdorff-Str. 6, Greifswald, Germany; Franz, C., I. Physikalisches Institut, Justus-Liebig-Universität Gießen, Heinrich-Buff-Ring 16, Gießen, Germany; Zbarsky, V., I. Physikalisches Institut, Georg-August-Universität Göttingen, Friedrich-Hund-Platz 1, Göttingen, Germany, Institut für Physik, Ernst-Moritz-Arndt Universität, Felix-Hausdorff-Str. 6, Greifswald, Germany; Czerner, M., I. Physikalisches Institut, Justus-Liebig-Universität Gießen, Heinrich-Buff-Ring 16, Gießen, Germany; Rott, K., Center for Spinelectronic Materials and Devices, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany; Thomas, A., Thin Films and Physics of Nanostructures, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany, Institut für Physik, Johannes Gutenberg Universität Mainz, Staudingerweg 7, Mainz, Germany; Heiliger, C., I. Physikalisches Institut, Justus-Liebig-Universität Gießen, Heinrich-Buff-Ring 16, Gießen, Germany; Reiss, G., Center for Spinelectronic Materials and Devices, Physics Department, Bielefeld University, Universitätsstrasse 25, Bielefeld, Germany; Münzenberg, M., I. Physikalisches Institut, Georg-August-Universität Göttingen, Friedrich-Hund-Platz 1, Göttingen, Germany, Institut für Physik, Ernst-Moritz-Arndt Universität, Felix-Hausdorff-Str. 6, Greifswald, Germany"
"Unthan S., Baumgart M., Radek A., Herbst M., Siebert D., Brühl N., Bartsch A., Bott M., Wiechert W., Marin K., Hans S., Krämer R., Seibold G., Frunzke J., Kalinowski J., Rückert C., Wendisch V.F., Noack S.","Chassis organism from Corynebacterium glutamicum - a top-down approach to identify and delete irrelevant gene clusters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922663277&doi=10.1002%2fbiot.201400041&partnerID=40&md5=2c9e2f22786f00d3f58cfdf3588fc5f9","Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systems Biotechnology, Forschungszentrum Jülich, Jülich, Germany; Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systemic Microbiology, Forschungszentrum Jülich, Jülich, Germany; Chair of Genetics of Prokaryotes, Faculty of Biology and CeBiTec, Bielefeld University, Bielefeld, Germany; Institute of Biochemistry, University of Cologne, Cologne, Germany; Evonik Degussa GmbH, Halle/Westphalia, Germany; Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany","Unthan, S., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systems Biotechnology, Forschungszentrum Jülich, Jülich, Germany; Baumgart, M., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systemic Microbiology, Forschungszentrum Jülich, Jülich, Germany; Radek, A., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systems Biotechnology, Forschungszentrum Jülich, Jülich, Germany; Herbst, M., Chair of Genetics of Prokaryotes, Faculty of Biology and CeBiTec, Bielefeld University, Bielefeld, Germany; Siebert, D., Chair of Genetics of Prokaryotes, Faculty of Biology and CeBiTec, Bielefeld University, Bielefeld, Germany; Brühl, N., Institute of Biochemistry, University of Cologne, Cologne, Germany; Bartsch, A., Institute of Biochemistry, University of Cologne, Cologne, Germany; Bott, M., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systemic Microbiology, Forschungszentrum Jülich, Jülich, Germany; Wiechert, W., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systems Biotechnology, Forschungszentrum Jülich, Jülich, Germany; Marin, K., Evonik Degussa GmbH, Halle/Westphalia, Germany; Hans, S., Evonik Degussa GmbH, Halle/Westphalia, Germany; Krämer, R., Institute of Biochemistry, University of Cologne, Cologne, Germany; Seibold, G., Institute of Biochemistry, University of Cologne, Cologne, Germany; Frunzke, J., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systemic Microbiology, Forschungszentrum Jülich, Jülich, Germany; Kalinowski, J., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Rückert, C., Microbial Genomics and Biotechnology, Center for Biotechnology, Bielefeld University, Bielefeld, Germany; Wendisch, V.F., Chair of Genetics of Prokaryotes, Faculty of Biology and CeBiTec, Bielefeld University, Bielefeld, Germany; Noack, S., Institute of Bio- and Geosciences, IBG-1: Biotechnology, Systems Biotechnology, Forschungszentrum Jülich, Jülich, Germany"
"Ahlswede R.","Preface","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101140938&partnerID=40&md5=b5fa1aa0fea02a70fc4d2d09235e9a98","Faculty of Mathematics, University of Bielefeld, Bielefeld, Germany","Ahlswede, R., Faculty of Mathematics, University of Bielefeld, Bielefeld, Germany"
"Grigor'yan A., Ouyang S., Röckner M.","Heat kernel estimates for an operator with a singular drift and isoperimetric inequalities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990203797&doi=10.1515%2fcrelle-2015-0026&partnerID=40&md5=4ecac3f37dfc2db8ea431c39329f7cbe","Department of Mathematics, University of Bielefeld, Bielefeld, 33501, Germany","Grigor'yan, A., Department of Mathematics, University of Bielefeld, Bielefeld, 33501, Germany; Ouyang, S., Department of Mathematics, University of Bielefeld, Bielefeld, 33501, Germany; Röckner, M., Department of Mathematics, University of Bielefeld, Bielefeld, 33501, Germany"
"Eichenlaub-Ritter U.","Microtubule dynamics and tumor invasion involving MCAK","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975186107&doi=10.1080%2f15384101.2015.1093813&partnerID=40&md5=7c44b1a54bbe520d2340072104632342","University of Bielefeld, Gene Technology/Microbiology, Bielefeld, Germany","Eichenlaub-Ritter, U., University of Bielefeld, Gene Technology/Microbiology, Bielefeld, Germany"
"Haydys A.","Fukaya-Seidel category and gauge theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927162080&doi=10.4310%2fJSG.2015.v13.n1.a5&partnerID=40&md5=8ca6f5d72f778b381d73bb48a79062f0","Department of Mathematics, University Of Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany","Haydys, A., Department of Mathematics, University Of Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany"
"Rico M., Unger C., Cimiano P.","Sorry, I only speak natural language: A pattern-based, data-driven and guided approach to mapping natural language queries to SPARQL","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954535791&partnerID=40&md5=d5de98bc41b1d35b8a5aee45255e0472","Ontology Engineering Group (OEG), Universidad Politécnica de Madrid, Spain; Semantic Computing Group, Bielefeld University, Germany","Rico, M., Ontology Engineering Group (OEG), Universidad Politécnica de Madrid, Spain; Unger, C., Semantic Computing Group, Bielefeld University, Germany; Cimiano, P., Semantic Computing Group, Bielefeld University, Germany"
"Degara N., Hunt A., Hermann T.","Interactive sonification","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922956874&doi=10.1109%2fMMUL.2015.8&partnerID=40&md5=a376aaf5c3713fff0ca17d33aa13fda3","Fraunhofer IIS, Germany; University of York, United Kingdom; Bielefeld University, Germany","Degara, N., Fraunhofer IIS, Germany; Hunt, A., University of York, United Kingdom; Hermann, T., Bielefeld University, Germany"
"Maezawa Y., Karsch F., Mukherjee S., Petreczky P.","Thermal modifications of mesons, and restoration of broken symmetries from spatial correlation functions with HISQ action","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988568910&partnerID=40&md5=0eb2689508f06b8779b99e8fc1e0dd91","Yukawa Institute for Theoretical Physics, Kyoto University, Kyoto, 606-8502, Japan; Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany","Maezawa, Y., Yukawa Institute for Theoretical Physics, Kyoto University, Kyoto, 606-8502, Japan; Karsch, F., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States, Fakultät für Physik, Universität Bielefeld, Bielefeld, D-33615, Germany; Mukherjee, S., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States; Petreczky, P., Physics Department, Brookhaven National Laboratory, Upton, NY  11973, United States"
"Rudloff C., Leodolter M., Bauer D., Auer R., Brög W., Kehnscherper K.","Influence of weather on transport demand: Case study from the Vienna, Austria, Region","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975833299&doi=10.3141%2f2482-14&partnerID=40&md5=87d43c90cae7a53c37825bff031b8ba3","Austrian Institute of Technology, Dynamic Transportation Systems, Giefinggasse 2, Vienna, 1210, Austria; Department of Economics, Universität Bielefeld, Bielefeld, 33615, Germany; Socialdata, Intitut für Verkehrs, Infrastrukturforschung GmbH, Lochamer Strasse 31, Planegg-Martinsried, 82152, Germany","Rudloff, C., Austrian Institute of Technology, Dynamic Transportation Systems, Giefinggasse 2, Vienna, 1210, Austria; Leodolter, M., Austrian Institute of Technology, Dynamic Transportation Systems, Giefinggasse 2, Vienna, 1210, Austria; Bauer, D., Department of Economics, Universität Bielefeld, Bielefeld, 33615, Germany; Auer, R., Socialdata, Intitut für Verkehrs, Infrastrukturforschung GmbH, Lochamer Strasse 31, Planegg-Martinsried, 82152, Germany; Brög, W., Socialdata, Intitut für Verkehrs, Infrastrukturforschung GmbH, Lochamer Strasse 31, Planegg-Martinsried, 82152, Germany; Kehnscherper, K., Socialdata, Intitut für Verkehrs, Infrastrukturforschung GmbH, Lochamer Strasse 31, Planegg-Martinsried, 82152, Germany"
"Demidov V.E., Urazhdin S., Rinkevich A.B., Reiss G., Demokritov S.O.","Amplification of spin waves by the spin-Hall effect in microscopic magnonic waveguides","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942474745&doi=10.1109%2fINTMAG.2015.7157729&partnerID=40&md5=dfb3bfaaa570abfcfa57d5fdfaa26af8","University of Muenster, Muenster, Germany; Institute of Metal Physics, Yekaterinburg, Russian Federation; Emory University, Atlanta, GA, United States; Bielefeld University, Bielefeld, Germany","Demidov, V.E., University of Muenster, Muenster, Germany; Urazhdin, S., Emory University, Atlanta, GA, United States; Rinkevich, A.B., Institute of Metal Physics, Yekaterinburg, Russian Federation; Reiss, G., Bielefeld University, Bielefeld, Germany; Demokritov, S.O., University of Muenster, Muenster, Germany, Institute of Metal Physics, Yekaterinburg, Russian Federation"
"Sienkiewicz J.J., Sadovskaya Y., Amelina A.","The Kazakh-German Social Space: Decreasing Transnational Ties and Symbolic Social Protection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927578451&doi=10.1002%2fpsp.1905&partnerID=40&md5=64d9747b498dc2d0af3e39519a3a35e9","Faculty of Sociology, Bielefeld University, Bielefeld, Germany; Centre for Conflict Management, Almaty, Kazakhstan; Department of Social Sciences, Goethe-University Frankfurt am Main, Frankfurt am Main, Germany","Sienkiewicz, J.J., Faculty of Sociology, Bielefeld University, Bielefeld, Germany; Sadovskaya, Y., Centre for Conflict Management, Almaty, Kazakhstan; Amelina, A., Department of Social Sciences, Goethe-University Frankfurt am Main, Frankfurt am Main, Germany"
"Spallek J., Reeske A., Norredam M., Nielsen S.S., Lehnhardt J., Razum O.","Suicide among immigrants in Europe - A systematic literature review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922463443&doi=10.1093%2feurpub%2fcku121&partnerID=40&md5=4d171428a9d0d92d3ab350fa15c5dfd6","Department of Epidemiology and International Public Health, School of Public Health, Bielefeld University, PO Box 10 01 31, Bielefeld, 33501, Germany; Department of Public Health, Danish Research Centre for Migration, Ethnicity and Health, University of Copenhagen, Copenhagen, Denmark","Spallek, J., Department of Epidemiology and International Public Health, School of Public Health, Bielefeld University, PO Box 10 01 31, Bielefeld, 33501, Germany; Reeske, A., Department of Epidemiology and International Public Health, School of Public Health, Bielefeld University, PO Box 10 01 31, Bielefeld, 33501, Germany; Norredam, M., Department of Public Health, Danish Research Centre for Migration, Ethnicity and Health, University of Copenhagen, Copenhagen, Denmark; Nielsen, S.S., Department of Public Health, Danish Research Centre for Migration, Ethnicity and Health, University of Copenhagen, Copenhagen, Denmark; Lehnhardt, J., Department of Epidemiology and International Public Health, School of Public Health, Bielefeld University, PO Box 10 01 31, Bielefeld, 33501, Germany; Razum, O., Department of Epidemiology and International Public Health, School of Public Health, Bielefeld University, PO Box 10 01 31, Bielefeld, 33501, Germany"
"Schärer L., Janicke T., Ramm S.A.","Sexual conflict in hermaphrodites","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920531537&doi=10.1101%2fcshperspect.a017673&partnerID=40&md5=4d4577ae25604d67cae08e638cc1c044","Evolutionary Biology, Zoological Institute, University of Basel, Basel, 4051, Switzerland; Centre d’Écologie Fonctionnelle et Évolutive, CNRS UMR 5175, Montpellier Cedex 05, 34293, France; Evolutionary Biology, Bielefeld University, Bielefeld, 33615, Germany","Schärer, L., Evolutionary Biology, Zoological Institute, University of Basel, Basel, 4051, Switzerland; Janicke, T., Centre d’Écologie Fonctionnelle et Évolutive, CNRS UMR 5175, Montpellier Cedex 05, 34293, France; Ramm, S.A., Evolutionary Biology, Bielefeld University, Bielefeld, 33615, Germany"
"Wagner P., Trouvain J., Zimmerer F.","In defense of stylistic diversity in speech research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919909044&doi=10.1016%2fj.wocn.2014.11.001&partnerID=40&md5=73e00ef06e0b829b3ee1c5c1613aaf99","Faculty of Linguistics and Literary Studies, Bielefeld University, Postbox 100131, Bielefeld, D-33501, Germany; Department of Computational Linguistics and Phonetics, Saarland University, Postbox 151150, Saarbrücken, D-66041, Germany; Institute of Phonetics, Goethe University, Postbox 170, Frankfurt, 60054, Germany","Wagner, P., Faculty of Linguistics and Literary Studies, Bielefeld University, Postbox 100131, Bielefeld, D-33501, Germany; Trouvain, J., Department of Computational Linguistics and Phonetics, Saarland University, Postbox 151150, Saarbrücken, D-66041, Germany; Zimmerer, F., Department of Computational Linguistics and Phonetics, Saarland University, Postbox 151150, Saarbrücken, D-66041, Germany, Institute of Phonetics, Goethe University, Postbox 170, Frankfurt, 60054, Germany"
"Kabir M.A., Goh K.-L., Khan M.M.H.","Adolescent tobacco use and its determinants: Evidence from global youth tobacco survey, Bangladesh 2007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926345722&doi=10.1177%2f1010539512472357&partnerID=40&md5=cae3e85b3a573f203bdcbb805e8aea12","Department of Applied Statistics, Faculty of Economics and Administration, University of Malaya, Kuala Lumpur, 50603, Malaysia; Bielefeld University, School of Public Health, Bielefeld, Germany","Kabir, M.A., Department of Applied Statistics, Faculty of Economics and Administration, University of Malaya, Kuala Lumpur, 50603, Malaysia; Goh, K.-L., Department of Applied Statistics, Faculty of Economics and Administration, University of Malaya, Kuala Lumpur, 50603, Malaysia; Khan, M.M.H., Bielefeld University, School of Public Health, Bielefeld, Germany"
"Reiss K., Breckenkamp J., Borde T., Brenne S., David M., Razum O.","Contribution of overweight and obesity to adverse pregnancy outcomes among immigrant and non-immigrant women in Berlin, Germany","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943572971&doi=10.1093%2feurpub%2fckv072&partnerID=40&md5=6a0308b9128079dc4d9705c869c86de7","Department of Epidemiology and International Public Health, Bielefeld School of Public Health (BiSPH), Bielefeld University, P.O. Box 10 01 31, Bielefeld, 33501, Germany; Alice Salomon Hochschule Berlin, University of Applied Sciences, Berlin, Germany; Department of Gynecology, Campus Virchow-Klinikum, Charité Universitätsmedizin Berlin, Berlin, Germany","Reiss, K., Department of Epidemiology and International Public Health, Bielefeld School of Public Health (BiSPH), Bielefeld University, P.O. Box 10 01 31, Bielefeld, 33501, Germany; Breckenkamp, J., Department of Epidemiology and International Public Health, Bielefeld School of Public Health (BiSPH), Bielefeld University, P.O. Box 10 01 31, Bielefeld, 33501, Germany; Borde, T., Alice Salomon Hochschule Berlin, University of Applied Sciences, Berlin, Germany; Brenne, S., Department of Gynecology, Campus Virchow-Klinikum, Charité Universitätsmedizin Berlin, Berlin, Germany; David, M., Department of Gynecology, Campus Virchow-Klinikum, Charité Universitätsmedizin Berlin, Berlin, Germany; Razum, O., Department of Epidemiology and International Public Health, Bielefeld School of Public Health (BiSPH), Bielefeld University, P.O. Box 10 01 31, Bielefeld, 33501, Germany"
"Simon Z.B., Kuukkanen J.-M.","1. Introduction: Assessing narrativism","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929086162&doi=10.1111%2fhith.10750&partnerID=40&md5=59a18ceb006feebb267f2015979b118d","University Oulu, Finland; University of Bielefeld, Germany","Simon, Z.B., University Oulu, Finland; Kuukkanen, J.-M., University of Bielefeld, Germany"
"Gisbrecht A., Schulz A., Hammer B.","Discriminative dimensionality reduction for the visualization of classifiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914132799&doi=10.1007%2f978-3-319-12610-4_3&partnerID=40&md5=2580838ddb811c027c9187e78aa70d45","University of Bielefeld, CITEC Centre of Excellence, Bielefeld, Germany","Gisbrecht, A., University of Bielefeld, CITEC Centre of Excellence, Bielefeld, Germany; Schulz, A., University of Bielefeld, CITEC Centre of Excellence, Bielefeld, Germany; Hammer, B., University of Bielefeld, CITEC Centre of Excellence, Bielefeld, Germany"
"Paulheim H., Unger C.","Can predicate lexicalizations help in named entity disambiguation?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977587372&partnerID=40&md5=425e3d679376816e8c6886540a83a1d4","University of Mannheim, Data and Web Science Group, Germany; Semantic Computing Group, CITEC, Bielefeld University, Germany","Paulheim, H., University of Mannheim, Data and Web Science Group, Germany; Unger, C., Semantic Computing Group, CITEC, Bielefeld University, Germany"
"Tanizaki Y., Nishimura H., Kashiwa K.","Lefschetz-Thimble path integral for solving the mean-field sign problem","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988596435&partnerID=40&md5=853145625a8634e3ae24fe763624d8df","Japan Theoretical Research Division, Nishina Center, RIKEN, University of Tokyo, Tokyo 113-0033, Saitama, 351-0198, Japan; Faculty of Physics, Bielefeld University, Bielefeld, D-33615, Germany; Yukawa Institute for Theoretical Physics, Kyoto University, Kyoto, 606-8502, Japan","Tanizaki, Y., Japan Theoretical Research Division, Nishina Center, RIKEN, University of Tokyo, Tokyo 113-0033, Saitama, 351-0198, Japan; Nishimura, H., Faculty of Physics, Bielefeld University, Bielefeld, D-33615, Germany; Kashiwa, K., Yukawa Institute for Theoretical Physics, Kyoto University, Kyoto, 606-8502, Japan"
"Müller C., Birmes F.S., Rückert C., Kalinowski J., Fetzner S.","Rhodococcus erythropolis BG43 genes mediating Pseudomonas aeruginosa quinolone signal degradation and virulence factor attenuation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946059736&doi=10.1128%2fAEM.02145-15&partnerID=40&md5=34ffe5b56d84ef660d598ff65dc7cb01","Institute of Molecular Microbiology and Biotechnology, University of Münster, Münster, Germany; Center for Biotechnology (CeBiTec), Bielefeld University, Bielefeld, Germany; Department of Biology, Massachusetts Institute of Technology, Cambridge, MA, United States","Müller, C., Institute of Molecular Microbiology and Biotechnology, University of Münster, Münster, Germany; Birmes, F.S., Institute of Molecular Microbiology and Biotechnology, University of Münster, Münster, Germany; Rückert, C., Center for Biotechnology (CeBiTec), Bielefeld University, Bielefeld, Germany, Department of Biology, Massachusetts Institute of Technology, Cambridge, MA, United States; Kalinowski, J., Center for Biotechnology (CeBiTec), Bielefeld University, Bielefeld, Germany; Fetzner, S., Institute of Molecular Microbiology and Biotechnology, University of Münster, Münster, Germany"
"Franzke I., Wabnitz P., Catani C.","Dissociation as a Mediator of the Relationship Between Childhood Trauma and Nonsuicidal Self-Injury in Females: A Path Analytic Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929467078&doi=10.1080%2f15299732.2015.989646&partnerID=40&md5=3da1bfbb2719b26d8795f51ba333b5b6","Evangelisches Krankenhaus Bielefeld, Clinic for Psychotherapeutic and Psychosomatic Medicine, Bielefeld, Germany; LWL-Klinik Gütersloh, Clinic for Psychiatry and Psychotherapy, Gütersloh, Germany; Department of Psychology, Bielefeld University, Bielefeld, Germany","Franzke, I., Evangelisches Krankenhaus Bielefeld, Clinic for Psychotherapeutic and Psychosomatic Medicine, Bielefeld, Germany; Wabnitz, P., LWL-Klinik Gütersloh, Clinic for Psychiatry and Psychotherapy, Gütersloh, Germany; Catani, C., Department of Psychology, Bielefeld University, Bielefeld, Germany"
"Barglowski K., Krzyzowski L., Światek P.","Caregiving in Polish-German Transnational Social Space: Circulating Narratives and Intersecting Heterogeneities","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927513715&doi=10.1002%2fpsp.1904&partnerID=40&md5=18dd30627e0026049a90c4ee2b9b4b2a","Faculty of Sociology, Bielefeld University, Bielefeld, Germany; Department of Sociology and Social Anthropology, AGH University of Science and Technology, Cracow, Poland; Institute of Sociology, Jagiellonian University, Cracow, Poland","Barglowski, K., Faculty of Sociology, Bielefeld University, Bielefeld, Germany; Krzyzowski, L., Department of Sociology and Social Anthropology, AGH University of Science and Technology, Cracow, Poland; Światek, P., Institute of Sociology, Jagiellonian University, Cracow, Poland"
"Kelle H., Seehaus R., Bollig S.","Child Health Records as Socio-Material Instruments of Distributing Responsibility. A Comparative Analysis of Paediatric Documents from Austria, England and Germany","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926366505&doi=10.1111%2fchso.12109&partnerID=40&md5=005e8f49b786beed3211ab7fabfb6c78","Faculty of Educational Science, Bielefeld University, Bielefeld, Germany; Frankfurt University of Applied Sciences, Gender-und Frauenforschungszentrum der hessischen Hochschulen, Frankfurt/Main, Germany; Unité de Recherche INSIDE, Université du Luxembourg, Luxembourg","Kelle, H., Faculty of Educational Science, Bielefeld University, Bielefeld, Germany; Seehaus, R., Frankfurt University of Applied Sciences, Gender-und Frauenforschungszentrum der hessischen Hochschulen, Frankfurt/Main, Germany; Bollig, S., Unité de Recherche INSIDE, Université du Luxembourg, Luxembourg"
"Cheng Y., Su H., Koop T., Mikhailov E., Pöschl U.","Size dependence of phase transitions in aerosol nanoparticles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923093986&doi=10.1038%2fncomms6923&partnerID=40&md5=b4bc06b0756b7ff5da024299a0552116","Multiphase Chemistry Department, Max Planck Institute for Chemistry, Mainz, 55128, Germany; Faculty of Chemistry, Bielefeld University, Bielefeld, 33615, Germany; Institute of Physics, St. Petersburg State University, St.-Petersburg, 198904, Russian Federation","Cheng, Y., Multiphase Chemistry Department, Max Planck Institute for Chemistry, Mainz, 55128, Germany; Su, H., Multiphase Chemistry Department, Max Planck Institute for Chemistry, Mainz, 55128, Germany; Koop, T., Faculty of Chemistry, Bielefeld University, Bielefeld, 33615, Germany; Mikhailov, E., Institute of Physics, St. Petersburg State University, St.-Petersburg, 198904, Russian Federation; Pöschl, U., Multiphase Chemistry Department, Max Planck Institute for Chemistry, Mainz, 55128, Germany"
"Kieburg M., Verbaarschot J., Zafeiropoulos S.","Discretization effects in Nc = 2 QCD and random matrix theory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090383686&partnerID=40&md5=756457248ecef8880d0e46502cb9a986","Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany; Department of Physics and Astronomy, Stony Brook UniversityNY  11794-3800, United States; Institut für Theoretische Physik, Goethe-Universität Frankfurt, Max-von-Laue-Str. 1, Frankfurt am Main, 60438, Germany","Kieburg, M., Fakultät für Physik, Universität Bielefeld, Postfach 100131, Bielefeld, 33501, Germany, Department of Physics and Astronomy, Stony Brook UniversityNY  11794-3800, United States; Verbaarschot, J., Department of Physics and Astronomy, Stony Brook UniversityNY  11794-3800, United States; Zafeiropoulos, S., Department of Physics and Astronomy, Stony Brook UniversityNY  11794-3800, United States, Institut für Theoretische Physik, Goethe-Universität Frankfurt, Max-von-Laue-Str. 1, Frankfurt am Main, 60438, Germany"
"Baake M., Birkner M., Grimm U.","Non-periodic systems with continuous diffraction measures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019655352&doi=10.1007%2f978-3-0348-0903-0_1&partnerID=40&md5=2141676a2073598cd9acbe30cb754d88","Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Institut für Mathematik, Johannes-Gutenberg-Universität, Staudingerweg 9, Mainz, D-55099, Germany; Department of Mathematics and Statistics, The Open University, Walton Hall, Milton Keynes, MK7 6AA, United Kingdom","Baake, M., Fakultät für Mathematik, Universität Bielefeld, Postfach 100131, Bielefeld, D-33501, Germany; Birkner, M., Institut für Mathematik, Johannes-Gutenberg-Universität, Staudingerweg 9, Mainz, D-55099, Germany; Grimm, U., Department of Mathematics and Statistics, The Open University, Walton Hall, Milton Keynes, MK7 6AA, United Kingdom"
